dt,CalendarYear,Day,Time,Avg Total Time,Max Total Time,Max # of PAX in Line
2017-06-09 01:10:00,2017,2017-06-09,01:10:00,1,2,7
2017-06-09 01:15:00,2017,2017-06-09,01:15:00,1,2,6
2017-06-09 01:20:00,2017,2017-06-09,01:20:00,1,1,4
2017-06-09 01:25:00,2017,2017-06-09,01:25:00,1,2,6
2017-06-09 01:30:00,2017,2017-06-09,01:30:00,1,2,6
2017-06-09 01:35:00,2017,2017-06-09,01:35:00,1,2,7
2017-06-09 01:40:00,2017,2017-06-09,01:40:00,1,2,6
2017-06-09 01:45:00,2017,2017-06-09,01:45:00,1,1,5
2017-06-09 01:50:00,2017,2017-06-09,01:50:00,1,1,5
2017-06-09 01:55:00,2017,2017-06-09,01:55:00,1,2,6
2017-06-09 02:00:00,2017,2017-06-09,02:00:00,1,1,5
2017-06-09 02:05:00,2017,2017-06-09,02:05:00,1,1,5
2017-06-09 02:10:00,2017,2017-06-09,02:10:00,1,2,7
2017-06-09 02:15:00,2017,2017-06-09,02:15:00,1,2,6
2017-06-09 02:20:00,2017,2017-06-09,02:20:00,1,1,5
2017-06-09 02:25:00,2017,2017-06-09,02:25:00,1,1,5
2017-06-09 02:30:00,2017,2017-06-09,02:30:00,1,1,5
2017-06-09 02:35:00,2017,2017-06-09,02:35:00,1,2,6
2017-06-09 02:40:00,2017,2017-06-09,02:40:00,1,2,6
2017-06-09 02:45:00,2017,2017-06-09,02:45:00,1,2,7
2017-06-09 02:50:00,2017,2017-06-09,02:50:00,2,2,7
2017-06-09 02:55:00,2017,2017-06-09,02:55:00,2,2,7
2017-06-09 03:00:00,2017,2017-06-09,03:00:00,2,2,7
2017-06-09 03:05:00,2017,2017-06-09,03:05:00,1,2,6
2017-06-09 03:10:00,2017,2017-06-09,03:10:00,1,1,4
2017-06-09 03:15:00,2017,2017-06-09,03:15:00,1,2,6
2017-06-09 03:20:00,2017,2017-06-09,03:20:00,1,2,6
2017-06-09 03:25:00,2017,2017-06-09,03:25:00,1,1,5
2017-06-09 03:30:00,2017,2017-06-09,03:30:00,2,2,7
2017-06-09 03:35:00,2017,2017-06-09,03:35:00,1,1,5
2017-06-09 03:40:00,2017,2017-06-09,03:40:00,1,1,5
2017-06-09 03:45:00,2017,2017-06-09,03:45:00,1,1,4
2017-06-09 03:50:00,2017,2017-06-09,03:50:00,1,2,6
2017-06-09 03:55:00,2017,2017-06-09,03:55:00,2,2,8
2017-06-09 04:00:00,2017,2017-06-09,04:00:00,1,2,7
2017-06-09 04:05:00,2017,2017-06-09,04:05:00,2,2,7
2017-06-09 04:10:00,2017,2017-06-09,04:10:00,1,2,7
2017-06-09 04:15:00,2017,2017-06-09,04:15:00,2,2,7
2017-06-09 04:20:00,2017,2017-06-09,04:20:00,2,2,7
2017-06-09 04:25:00,2017,2017-06-09,04:25:00,2,2,7
2017-06-09 04:30:00,2017,2017-06-09,04:30:00,2,2,7
2017-06-09 04:35:00,2017,2017-06-09,04:35:00,1,2,6
2017-06-09 04:40:00,2017,2017-06-09,04:40:00,2,2,7
2017-06-09 04:45:00,2017,2017-06-09,04:45:00,1,1,5
2017-06-09 04:50:00,2017,2017-06-09,04:50:00,1,2,6
2017-06-09 04:55:00,2017,2017-06-09,04:55:00,1,2,6
2017-06-09 05:00:00,2017,2017-06-09,05:00:00,1,2,6
2017-06-09 05:05:00,2017,2017-06-09,05:05:00,1,1,4
2017-06-09 05:10:00,2017,2017-06-09,05:10:00,1,1,4
2017-06-09 05:15:00,2017,2017-06-09,05:15:00,0,1,3
2017-06-09 05:20:00,2017,2017-06-09,05:20:00,0,0,2
2017-06-09 05:25:00,2017,2017-06-09,05:25:00,0,0,2
2017-06-09 05:30:00,2017,2017-06-09,05:30:00,0,0,2
2017-06-09 05:35:00,2017,2017-06-09,05:35:00,0,0,2
2017-06-09 05:40:00,2017,2017-06-09,05:40:00,0,1,3
2017-06-09 05:45:00,2017,2017-06-09,05:45:00,0,0,2
2017-06-09 05:50:00,2017,2017-06-09,05:50:00,0,1,3
2017-06-09 05:55:00,2017,2017-06-09,05:55:00,0,1,3
2017-06-09 06:00:00,2017,2017-06-09,06:00:00,0,0,2
2017-06-09 06:05:00,2017,2017-06-09,06:05:00,0,1,3
2017-06-09 06:10:00,2017,2017-06-09,06:10:00,0,0,2
2017-06-09 06:15:00,2017,2017-06-09,06:15:00,0,1,3
2017-06-09 06:20:00,2017,2017-06-09,06:20:00,0,0,2
2017-06-09 06:25:00,2017,2017-06-09,06:25:00,0,0,1
2017-06-09 06:30:00,2017,2017-06-09,06:30:00,0,1,3
2017-06-09 06:35:00,2017,2017-06-09,06:35:00,1,1,4
2017-06-09 06:40:00,2017,2017-06-09,06:40:00,1,1,4
2017-06-09 06:45:00,2017,2017-06-09,06:45:00,0,1,3
2017-06-09 06:50:00,2017,2017-06-09,06:50:00,1,1,5
2017-06-09 06:55:00,2017,2017-06-09,06:55:00,0,1,3
2017-06-09 07:00:00,2017,2017-06-09,07:00:00,1,1,5
2017-06-09 07:05:00,2017,2017-06-09,07:05:00,0,1,3
2017-06-09 07:10:00,2017,2017-06-09,07:10:00,0,1,3
2017-06-09 07:15:00,2017,2017-06-09,07:15:00,0,0,2
2017-06-09 07:20:00,2017,2017-06-09,07:20:00,1,1,3
2017-06-09 07:25:00,2017,2017-06-09,07:25:00,0,1,3
2017-06-09 07:30:00,2017,2017-06-09,07:30:00,0,1,3
2017-06-09 07:35:00,2017,2017-06-09,07:35:00,1,1,5
2017-06-09 07:40:00,2017,2017-06-09,07:40:00,1,1,4
2017-06-09 07:45:00,2017,2017-06-09,07:45:00,1,1,3
2017-06-09 07:50:00,2017,2017-06-09,07:50:00,0,1,4
2017-06-09 07:55:00,2017,2017-06-09,07:55:00,0,1,3
2017-06-09 08:00:00,2017,2017-06-09,08:00:00,0,1,3
2017-06-09 08:05:00,2017,2017-06-09,08:05:00,0,1,4
2017-06-09 08:10:00,2017,2017-06-09,08:10:00,0,0,1
2017-06-09 08:15:00,2017,2017-06-09,08:15:00,0,0,1
2017-06-09 08:20:00,2017,2017-06-09,08:20:00,0,0,1
2017-06-09 08:25:00,2017,2017-06-09,08:25:00,0,0,1
2017-06-09 08:30:00,2017,2017-06-09,08:30:00,0,0,1
2017-06-09 08:35:00,2017,2017-06-09,08:35:00,0,1,4
2017-06-09 08:40:00,2017,2017-06-09,08:40:00,1,2,6
2017-06-09 08:45:00,2017,2017-06-09,08:45:00,0,1,3
2017-06-09 08:50:00,2017,2017-06-09,08:50:00,0,0,2
2017-06-09 08:55:00,2017,2017-06-09,08:55:00,0,0,2
2017-06-09 09:00:00,2017,2017-06-09,09:00:00,0,0,2
2017-06-09 09:05:00,2017,2017-06-09,09:05:00,0,0,1
2017-06-09 09:10:00,2017,2017-06-09,09:10:00,0,1,3
2017-06-09 09:15:00,2017,2017-06-09,09:15:00,1,2,6
2017-06-09 09:20:00,2017,2017-06-09,09:20:00,0,1,3
2017-06-09 09:25:00,2017,2017-06-09,09:25:00,0,1,4
2017-06-09 09:30:00,2017,2017-06-09,09:30:00,1,2,7
2017-06-09 09:35:00,2017,2017-06-09,09:35:00,2,3,12
2017-06-09 09:40:00,2017,2017-06-09,09:40:00,1,2,7
2017-06-09 09:45:00,2017,2017-06-09,09:45:00,1,4,21
2017-06-09 09:50:00,2017,2017-06-09,09:50:00,0,0,1
2017-06-09 09:55:00,2017,2017-06-09,09:55:00,0,1,3
2017-06-09 10:00:00,2017,2017-06-09,10:00:00,0,1,3
2017-06-09 10:05:00,2017,2017-06-09,10:05:00,0,0,2
2017-06-09 10:10:00,2017,2017-06-09,10:10:00,0,1,3
2017-06-09 10:15:00,2017,2017-06-09,10:15:00,2,3,16
2017-06-09 10:20:00,2017,2017-06-09,10:20:00,4,4,21
2017-06-09 10:25:00,2017,2017-06-09,10:25:00,4,5,24
2017-06-09 10:30:00,2017,2017-06-09,10:30:00,5,6,32
2017-06-09 10:35:00,2017,2017-06-09,10:35:00,5,6,30
2017-06-09 10:40:00,2017,2017-06-09,10:40:00,4,4,22
2017-06-09 10:45:00,2017,2017-06-09,10:45:00,4,5,24
2017-06-09 10:50:00,2017,2017-06-09,10:50:00,4,6,32
2017-06-09 10:55:00,2017,2017-06-09,10:55:00,9,11,59
2017-06-09 11:00:00,2017,2017-06-09,11:00:00,9,10,58
2017-06-09 11:05:00,2017,2017-06-09,11:05:00,10,12,66
2017-06-09 11:10:00,2017,2017-06-09,11:10:00,9,10,58
2017-06-09 11:15:00,2017,2017-06-09,11:15:00,5,6,32
2017-06-09 11:20:00,2017,2017-06-09,11:20:00,4,4,22
2017-06-09 11:25:00,2017,2017-06-09,11:25:00,3,4,18
2017-06-09 11:30:00,2017,2017-06-09,11:30:00,3,3,14
2017-06-09 11:35:00,2017,2017-06-09,11:35:00,3,4,18
2017-06-09 11:40:00,2017,2017-06-09,11:40:00,7,9,52
2017-06-09 11:45:00,2017,2017-06-09,11:45:00,12,13,72
2017-06-09 11:50:00,2017,2017-06-09,11:50:00,13,14,76
2017-06-09 11:55:00,2017,2017-06-09,11:55:00,12,14,75
2017-06-09 12:00:00,2017,2017-06-09,12:00:00,12,14,75
2017-06-09 12:05:00,2017,2017-06-09,12:05:00,11,13,70
2017-06-09 12:10:00,2017,2017-06-09,12:10:00,10,12,66
2017-06-09 12:15:00,2017,2017-06-09,12:15:00,6,7,40
2017-06-09 12:20:00,2017,2017-06-09,12:20:00,4,5,26
2017-06-09 12:25:00,2017,2017-06-09,12:25:00,3,4,18
2017-06-09 12:30:00,2017,2017-06-09,12:30:00,3,3,15
2017-06-09 12:35:00,2017,2017-06-09,12:35:00,3,4,18
2017-06-09 12:40:00,2017,2017-06-09,12:40:00,3,4,17
2017-06-09 12:45:00,2017,2017-06-09,12:45:00,3,3,15
2017-06-09 12:50:00,2017,2017-06-09,12:50:00,4,6,34
2017-06-09 12:55:00,2017,2017-06-09,12:55:00,5,6,36
2017-06-09 13:00:00,2017,2017-06-09,13:00:00,3,4,18
2017-06-09 13:05:00,2017,2017-06-09,13:05:00,3,4,20
2017-06-09 13:10:00,2017,2017-06-09,13:10:00,2,3,13
2017-06-09 13:15:00,2017,2017-06-09,13:15:00,2,2,9
2017-06-09 13:20:00,2017,2017-06-09,13:20:00,2,3,15
2017-06-09 13:25:00,2017,2017-06-09,13:25:00,0,1,4
2017-06-09 13:30:00,2017,2017-06-09,13:30:00,0,1,4
2017-06-09 13:35:00,2017,2017-06-09,13:35:00,0,0,2
2017-06-09 13:40:00,2017,2017-06-09,13:40:00,0,1,2
2017-06-09 13:45:00,2017,2017-06-09,13:45:00,1,4,8
2017-06-09 13:50:00,2017,2017-06-09,13:50:00,1,2,5
2017-06-09 13:55:00,2017,2017-06-09,13:55:00,2,5,24
2017-06-09 14:00:00,2017,2017-06-09,14:00:00,8,12,51
2017-06-09 14:05:00,2017,2017-06-09,14:05:00,13,14,73
2017-06-09 14:10:00,2017,2017-06-09,14:10:00,12,13,70
2017-06-09 14:15:00,2017,2017-06-09,14:15:00,13,14,77
2017-06-09 14:20:00,2017,2017-06-09,14:20:00,15,21,84
2017-06-09 14:25:00,2017,2017-06-09,14:25:00,14,18,75
2017-06-09 14:30:00,2017,2017-06-09,14:30:00,16,20,74
2017-06-09 14:35:00,2017,2017-06-09,14:35:00,11,13,70
2017-06-09 14:40:00,2017,2017-06-09,14:40:00,11,12,68
2017-06-09 14:45:00,2017,2017-06-09,14:45:00,13,16,66
2017-06-09 14:50:00,2017,2017-06-09,14:50:00,10,13,71
2017-06-09 14:55:00,2017,2017-06-09,14:55:00,12,13,73
2017-06-09 15:00:00,2017,2017-06-09,15:00:00,15,17,70
2017-06-09 15:05:00,2017,2017-06-09,15:05:00,17,20,67
2017-06-09 15:10:00,2017,2017-06-09,15:10:00,21,24,70
2017-06-09 15:15:00,2017,2017-06-09,15:15:00,21,24,69
2017-06-09 15:20:00,2017,2017-06-09,15:20:00,18,20,59
2017-06-09 15:25:00,2017,2017-06-09,15:25:00,10,17,55
2017-06-09 15:30:00,2017,2017-06-09,15:30:00,7,9,51
2017-06-09 15:35:00,2017,2017-06-09,15:35:00,7,8,32
2017-06-09 15:40:00,2017,2017-06-09,15:40:00,6,8,25
2017-06-09 15:45:00,2017,2017-06-09,15:45:00,3,3,7
2017-06-09 15:50:00,2017,2017-06-09,15:50:00,1,2,4
2017-06-09 15:55:00,2017,2017-06-09,15:55:00,5,9,27
2017-06-09 16:00:00,2017,2017-06-09,16:00:00,13,14,41
2017-06-09 16:05:00,2017,2017-06-09,16:05:00,12,14,54
2017-06-09 16:10:00,2017,2017-06-09,16:10:00,13,17,65
2017-06-09 16:15:00,2017,2017-06-09,16:15:00,18,21,74
2017-06-09 16:20:00,2017,2017-06-09,16:20:00,11,12,68
2017-06-09 16:25:00,2017,2017-06-09,16:25:00,13,18,68
2017-06-09 16:30:00,2017,2017-06-09,16:30:00,14,17,67
2017-06-09 16:35:00,2017,2017-06-09,16:35:00,15,18,68
2017-06-09 16:40:00,2017,2017-06-09,16:40:00,11,12,68
2017-06-09 16:45:00,2017,2017-06-09,16:45:00,14,17,65
2017-06-09 16:50:00,2017,2017-06-09,16:50:00,17,19,66
2017-06-09 16:55:00,2017,2017-06-09,16:55:00,17,20,64
2017-06-09 17:00:00,2017,2017-06-09,17:00:00,16,21,67
2017-06-09 17:05:00,2017,2017-06-09,17:05:00,19,22,69
2017-06-09 17:10:00,2017,2017-06-09,17:10:00,13,20,65
2017-06-09 17:15:00,2017,2017-06-09,17:15:00,13,19,66
2017-06-09 17:20:00,2017,2017-06-09,17:20:00,15,17,65
2017-06-09 17:25:00,2017,2017-06-09,17:25:00,11,13,69
2017-06-09 17:30:00,2017,2017-06-09,17:30:00,12,19,66
2017-06-09 17:35:00,2017,2017-06-09,17:35:00,11,13,71
2017-06-09 17:40:00,2017,2017-06-09,17:40:00,11,12,65
2017-06-09 17:45:00,2017,2017-06-09,17:45:00,17,18,69
2017-06-09 17:50:00,2017,2017-06-09,17:50:00,12,13,69
2017-06-09 17:55:00,2017,2017-06-09,17:55:00,16,20,74
2017-06-09 18:00:00,2017,2017-06-09,18:00:00,12,13,69
2017-06-09 18:05:00,2017,2017-06-09,18:05:00,12,13,72
2017-06-09 18:10:00,2017,2017-06-09,18:10:00,11,13,72
2017-06-09 18:15:00,2017,2017-06-09,18:15:00,11,13,69
2017-06-09 18:20:00,2017,2017-06-09,18:20:00,7,8,47
2017-06-09 18:25:00,2017,2017-06-09,18:25:00,4,5,29
2017-06-09 18:30:00,2017,2017-06-09,18:30:00,4,5,25
2017-06-09 18:35:00,2017,2017-06-09,18:35:00,5,6,25
2017-06-09 18:40:00,2017,2017-06-09,18:40:00,3,4,17
2017-06-09 18:45:00,2017,2017-06-09,18:45:00,6,8,48
2017-06-09 18:50:00,2017,2017-06-09,18:50:00,12,14,64
2017-06-09 18:55:00,2017,2017-06-09,18:55:00,10,11,56
2017-06-09 19:00:00,2017,2017-06-09,19:00:00,11,12,65
2017-06-09 19:05:00,2017,2017-06-09,19:05:00,12,13,69
2017-06-09 19:10:00,2017,2017-06-09,19:10:00,13,15,71
2017-06-09 19:15:00,2017,2017-06-09,19:15:00,15,18,68
2017-06-09 19:20:00,2017,2017-06-09,19:20:00,13,17,69
2017-06-09 19:25:00,2017,2017-06-09,19:25:00,14,15,79
2017-06-09 19:30:00,2017,2017-06-09,19:30:00,14,17,74
2017-06-09 19:35:00,2017,2017-06-09,19:35:00,14,14,75
2017-06-09 19:40:00,2017,2017-06-09,19:40:00,13,14,76
2017-06-09 19:45:00,2017,2017-06-09,19:45:00,18,21,84
2017-06-09 19:50:00,2017,2017-06-09,19:50:00,15,20,77
2017-06-09 19:55:00,2017,2017-06-09,19:55:00,17,23,80
2017-06-09 20:00:00,2017,2017-06-09,20:00:00,20,23,80
2017-06-09 20:05:00,2017,2017-06-09,20:05:00,20,23,73
2017-06-09 20:10:00,2017,2017-06-09,20:10:00,23,26,76
2017-06-09 20:15:00,2017,2017-06-09,20:15:00,14,14,77
2017-06-09 20:20:00,2017,2017-06-09,20:20:00,13,14,76
2017-06-09 20:25:00,2017,2017-06-09,20:25:00,11,11,62
2017-06-09 20:30:00,2017,2017-06-09,20:30:00,12,15,65
2017-06-09 20:35:00,2017,2017-06-09,20:35:00,14,16,75
2017-06-09 20:40:00,2017,2017-06-09,20:40:00,13,15,80
2017-06-09 20:45:00,2017,2017-06-09,20:45:00,11,12,68
2017-06-09 20:50:00,2017,2017-06-09,20:50:00,11,13,60
2017-06-09 20:55:00,2017,2017-06-09,20:55:00,15,17,62
2017-06-09 21:00:00,2017,2017-06-09,21:00:00,12,16,64
2017-06-09 21:05:00,2017,2017-06-09,21:05:00,10,10,54
2017-06-09 21:10:00,2017,2017-06-09,21:10:00,9,9,51
2017-06-09 21:15:00,2017,2017-06-09,21:15:00,9,10,56
2017-06-09 21:20:00,2017,2017-06-09,21:20:00,8,9,50
2017-06-09 21:25:00,2017,2017-06-09,21:25:00,6,7,38
2017-06-09 21:30:00,2017,2017-06-09,21:30:00,6,7,38
2017-06-09 21:35:00,2017,2017-06-09,21:35:00,6,7,38
2017-06-09 21:40:00,2017,2017-06-09,21:40:00,6,6,36
2017-06-09 21:45:00,2017,2017-06-09,21:45:00,6,6,34
2017-06-09 21:50:00,2017,2017-06-09,21:50:00,6,8,45
2017-06-09 21:55:00,2017,2017-06-09,21:55:00,10,10,58
2017-06-09 22:00:00,2017,2017-06-09,22:00:00,10,11,62
2017-06-09 22:05:00,2017,2017-06-09,22:05:00,11,11,62
2017-06-09 22:10:00,2017,2017-06-09,22:10:00,12,14,64
2017-06-09 22:15:00,2017,2017-06-09,22:15:00,11,15,56
2017-06-09 22:20:00,2017,2017-06-09,22:20:00,8,10,57
2017-06-09 22:25:00,2017,2017-06-09,22:25:00,9,10,54
2017-06-09 22:30:00,2017,2017-06-09,22:30:00,7,8,46
2017-06-09 22:35:00,2017,2017-06-09,22:35:00,6,9,38
2017-06-09 22:40:00,2017,2017-06-09,22:40:00,5,6,32
2017-06-09 22:45:00,2017,2017-06-09,22:45:00,3,5,26
2017-06-09 22:50:00,2017,2017-06-09,22:50:00,3,4,20
2017-06-09 22:55:00,2017,2017-06-09,22:55:00,3,4,17
2017-06-09 23:00:00,2017,2017-06-09,23:00:00,2,3,11
2017-06-09 23:05:00,2017,2017-06-09,23:05:00,3,4,17
2017-06-09 23:10:00,2017,2017-06-09,23:10:00,3,5,24
2017-06-09 23:15:00,2017,2017-06-09,23:15:00,4,6,21
2017-06-09 23:20:00,2017,2017-06-09,23:20:00,2,3,10
2017-06-09 23:25:00,2017,2017-06-09,23:25:00,1,2,8
2017-06-09 23:30:00,2017,2017-06-09,23:30:00,1,2,7
2017-06-09 23:35:00,2017,2017-06-09,23:35:00,3,4,17
2017-06-09 23:40:00,2017,2017-06-09,23:40:00,2,2,9
2017-06-09 23:45:00,2017,2017-06-09,23:45:00,4,9,38
2017-06-09 23:50:00,2017,2017-06-09,23:50:00,11,13,41
2017-06-09 23:55:00,2017,2017-06-09,23:55:00,14,17,50
2017-06-10 00:00:00,2017,2017-06-10,00:00:00,14,16,45
2017-06-10 00:05:00,2017,2017-06-10,00:05:00,13,14,41
2017-06-10 00:10:00,2017,2017-06-10,00:10:00,8,13,44
2017-06-10 00:15:00,2017,2017-06-10,00:15:00,3,5,27
2017-06-10 00:20:00,2017,2017-06-10,00:20:00,1,1,5
2017-06-10 00:25:00,2017,2017-06-10,00:25:00,2,4,12
2017-06-10 00:30:00,2017,2017-06-10,00:30:00,2,3,7
2017-06-10 00:35:00,2017,2017-06-10,00:35:00,2,3,6
2017-06-10 00:40:00,2017,2017-06-10,00:40:00,3,3,5
2017-06-10 00:45:00,2017,2017-06-10,00:45:00,2,3,5
2017-06-10 00:50:00,2017,2017-06-10,00:50:00,2,3,6
2017-06-10 00:55:00,2017,2017-06-10,00:55:00,2,3,5
2017-06-10 01:00:00,2017,2017-06-10,01:00:00,3,4,6
2017-06-10 01:05:00,2017,2017-06-10,01:05:00,2,3,5
2017-06-10 01:10:00,2017,2017-06-10,01:10:00,3,4,6
2017-06-10 01:15:00,2017,2017-06-10,01:15:00,3,4,6
2017-06-10 01:20:00,2017,2017-06-10,01:20:00,2,3,5
2017-06-10 01:25:00,2017,2017-06-10,01:25:00,2,3,5
2017-06-10 01:30:00,2017,2017-06-10,01:30:00,3,4,7
2017-06-10 01:35:00,2017,2017-06-10,01:35:00,3,4,6
2017-06-10 01:40:00,2017,2017-06-10,01:40:00,3,4,7
2017-06-10 01:45:00,2017,2017-06-10,01:45:00,3,4,6
2017-06-10 01:50:00,2017,2017-06-10,01:50:00,3,3,5
2017-06-10 01:55:00,2017,2017-06-10,01:55:00,4,4,6
2017-06-10 02:00:00,2017,2017-06-10,02:00:00,1,2,4
2017-06-10 02:05:00,2017,2017-06-10,02:05:00,0,1,2
2017-06-10 02:10:00,2017,2017-06-10,02:10:00,1,2,4
2017-06-10 02:15:00,2017,2017-06-10,02:15:00,1,2,4
2017-06-10 02:20:00,2017,2017-06-10,02:20:00,0,1,2
2017-06-10 02:25:00,2017,2017-06-10,02:25:00,1,3,5
2017-06-10 02:30:00,2017,2017-06-10,02:30:00,0,1,2
2017-06-10 02:35:00,2017,2017-06-10,02:35:00,2,3,5
2017-06-10 02:40:00,2017,2017-06-10,02:40:00,1,1,2
2017-06-10 02:45:00,2017,2017-06-10,02:45:00,2,3,5
2017-06-10 02:50:00,2017,2017-06-10,02:50:00,1,2,4
2017-06-10 02:55:00,2017,2017-06-10,02:55:00,2,3,5
2017-06-10 03:00:00,2017,2017-06-10,03:00:00,1,1,2
2017-06-10 03:05:00,2017,2017-06-10,03:05:00,0,1,2
2017-06-10 03:10:00,2017,2017-06-10,03:10:00,0,1,2
2017-06-10 03:15:00,2017,2017-06-10,03:15:00,0,1,2
2017-06-10 03:20:00,2017,2017-06-10,03:20:00,0,1,2
2017-06-10 03:25:00,2017,2017-06-10,03:25:00,1,2,4
2017-06-10 03:30:00,2017,2017-06-10,03:30:00,0,1,2
2017-06-10 03:35:00,2017,2017-06-10,03:35:00,2,3,5
2017-06-10 03:40:00,2017,2017-06-10,03:40:00,1,1,2
2017-06-10 03:45:00,2017,2017-06-10,03:45:00,0,0,1
2017-06-10 03:50:00,2017,2017-06-10,03:50:00,0,1,2
2017-06-10 03:55:00,2017,2017-06-10,03:55:00,1,2,4
2017-06-10 04:00:00,2017,2017-06-10,04:00:00,1,1,2
2017-06-10 04:05:00,2017,2017-06-10,04:05:00,1,2,4
2017-06-10 04:10:00,2017,2017-06-10,04:10:00,2,3,5
2017-06-10 04:15:00,2017,2017-06-10,04:15:00,1,1,2
2017-06-10 04:20:00,2017,2017-06-10,04:20:00,1,2,4
2017-06-10 04:25:00,2017,2017-06-10,04:25:00,1,2,4
2017-06-10 04:30:00,2017,2017-06-10,04:30:00,0,1,2
2017-06-10 04:35:00,2017,2017-06-10,04:35:00,1,3,5
2017-06-10 04:40:00,2017,2017-06-10,04:40:00,0,1,2
2017-06-10 04:45:00,2017,2017-06-10,04:45:00,1,2,4
2017-06-10 04:50:00,2017,2017-06-10,04:50:00,0,1,2
2017-06-10 04:55:00,2017,2017-06-10,04:55:00,1,3,5
2017-06-10 05:00:00,2017,2017-06-10,05:00:00,2,3,5
2017-06-10 05:05:00,2017,2017-06-10,05:05:00,1,1,2
2017-06-10 05:10:00,2017,2017-06-10,05:10:00,0,1,2
2017-06-10 05:15:00,2017,2017-06-10,05:15:00,0,1,2
2017-06-10 05:20:00,2017,2017-06-10,05:20:00,0,0,1
2017-06-10 05:25:00,2017,2017-06-10,05:25:00,0,1,2
2017-06-10 05:30:00,2017,2017-06-10,05:30:00,1,2,4
2017-06-10 05:35:00,2017,2017-06-10,05:35:00,1,2,4
2017-06-10 05:40:00,2017,2017-06-10,05:40:00,1,2,4
2017-06-10 05:45:00,2017,2017-06-10,05:45:00,1,1,2
2017-06-10 05:50:00,2017,2017-06-10,05:50:00,1,3,5
2017-06-10 05:55:00,2017,2017-06-10,05:55:00,1,2,4
2017-06-10 06:00:00,2017,2017-06-10,06:00:00,1,1,2
2017-06-10 06:05:00,2017,2017-06-10,06:05:00,1,2,4
2017-06-10 06:10:00,2017,2017-06-10,06:10:00,0,1,2
2017-06-10 06:15:00,2017,2017-06-10,06:15:00,2,3,5
2017-06-10 06:20:00,2017,2017-06-10,06:20:00,1,2,4
2017-06-10 06:25:00,2017,2017-06-10,06:25:00,0,1,2
2017-06-10 06:30:00,2017,2017-06-10,06:30:00,1,1,2
2017-06-10 06:35:00,2017,2017-06-10,06:35:00,1,2,4
2017-06-10 06:40:00,2017,2017-06-10,06:40:00,3,4,7
2017-06-10 06:45:00,2017,2017-06-10,06:45:00,2,3,5
2017-06-10 06:50:00,2017,2017-06-10,06:50:00,1,2,4
2017-06-10 06:55:00,2017,2017-06-10,06:55:00,2,3,5
2017-06-10 07:00:00,2017,2017-06-10,07:00:00,0,1,2
2017-06-10 07:05:00,2017,2017-06-10,07:05:00,1,2,4
2017-06-10 07:10:00,2017,2017-06-10,07:10:00,0,1,2
2017-06-10 07:15:00,2017,2017-06-10,07:15:00,2,3,5
2017-06-10 07:20:00,2017,2017-06-10,07:20:00,2,3,5
2017-06-10 07:25:00,2017,2017-06-10,07:25:00,3,4,6
2017-06-10 07:30:00,2017,2017-06-10,07:30:00,2,4,7
2017-06-10 07:35:00,2017,2017-06-10,07:35:00,2,2,4
2017-06-10 07:40:00,2017,2017-06-10,07:40:00,3,4,6
2017-06-10 07:45:00,2017,2017-06-10,07:45:00,2,4,6
2017-06-10 07:50:00,2017,2017-06-10,07:50:00,0,1,2
2017-06-10 07:55:00,2017,2017-06-10,07:55:00,0,0,0
2017-06-10 08:00:00,2017,2017-06-10,08:00:00,0,2,4
2017-06-10 08:05:00,2017,2017-06-10,08:05:00,0,1,2
2017-06-10 08:10:00,2017,2017-06-10,08:10:00,0,0,1
2017-06-10 08:15:00,2017,2017-06-10,08:15:00,0,1,2
2017-06-10 08:20:00,2017,2017-06-10,08:20:00,1,4,6
2017-06-10 08:25:00,2017,2017-06-10,08:25:00,0,0,1
2017-06-10 08:30:00,2017,2017-06-10,08:30:00,0,1,2
2017-06-10 08:35:00,2017,2017-06-10,08:35:00,0,0,0
2017-06-10 08:40:00,2017,2017-06-10,08:40:00,1,3,5
2017-06-10 08:45:00,2017,2017-06-10,08:45:00,2,6,15
2017-06-10 08:50:00,2017,2017-06-10,08:50:00,0,1,2
2017-06-10 08:55:00,2017,2017-06-10,08:55:00,0,1,2
2017-06-10 09:00:00,2017,2017-06-10,09:00:00,4,7,18
2017-06-10 09:05:00,2017,2017-06-10,09:05:00,6,7,15
2017-06-10 09:10:00,2017,2017-06-10,09:10:00,3,3,6
2017-06-10 09:15:00,2017,2017-06-10,09:15:00,2,3,6
2017-06-10 09:20:00,2017,2017-06-10,09:20:00,4,6,13
2017-06-10 09:25:00,2017,2017-06-10,09:25:00,2,6,14
2017-06-10 09:30:00,2017,2017-06-10,09:30:00,2,3,6
2017-06-10 09:35:00,2017,2017-06-10,09:35:00,3,3,5
2017-06-10 09:40:00,2017,2017-06-10,09:40:00,3,5,25
2017-06-10 09:45:00,2017,2017-06-10,09:45:00,6,7,38
2017-06-10 09:50:00,2017,2017-06-10,09:50:00,5,7,31
2017-06-10 09:55:00,2017,2017-06-10,09:55:00,3,4,10
2017-06-10 10:00:00,2017,2017-06-10,10:00:00,2,2,7
2017-06-10 10:05:00,2017,2017-06-10,10:05:00,1,3,12
2017-06-10 10:10:00,2017,2017-06-10,10:10:00,1,2,5
2017-06-10 10:15:00,2017,2017-06-10,10:15:00,4,6,15
